replicate,task,model
397,mmlupro,Llama-3.1-8B-UltraMedical
397,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
397,finqa,Fin-R1
397,korbench,gemma-2-9b-it
397,math500,DeepSeek-R1-0528-Qwen3-8B
397,bbh,Qwen3-8B
398,medqa,Llama-3.1-8B-Instruct
398,bbh,DeepSeek-R1-0528-Qwen3-8B
398,korbench,Qwen2.5-Coder-7B-Instruct
398,meld,gemma-2-9b-it
398,livecodebench,Qwen3-8B
398,math500,NVIDIA-Nemotron-Nano-9B-v2
398,finqa,Fin-R1
398,mmlupro,Llama-3.1-8B-UltraMedical
399,mmlupro,Llama-3.1-8B-Instruct
399,bbh,NVIDIA-Nemotron-Nano-9B-v2
399,medqa,Llama-3.1-8B-UltraMedical
399,korbench,Qwen2.5-Coder-7B-Instruct
399,meld,gemma-2-9b-it
399,livecodebench,Qwen3-8B
399,finqa,Fin-R1
399,math500,DeepSeek-R1-0528-Qwen3-8B
400,bbh,NVIDIA-Nemotron-Nano-9B-v2
400,medqa,Llama-3.1-8B-Instruct
400,korbench,Qwen2.5-Coder-7B-Instruct
400,meld,gemma-2-9b-it
400,livecodebench,Qwen3-8B
400,finqa,Fin-R1
400,mmlupro,Llama-3.1-8B-UltraMedical
400,math500,DeepSeek-R1-0528-Qwen3-8B
401,mmlupro,Llama-3.1-8B-Instruct
401,bbh,NVIDIA-Nemotron-Nano-9B-v2
401,medqa,Llama-3.1-8B-UltraMedical
401,korbench,Qwen2.5-Coder-7B-Instruct
401,meld,gemma-2-9b-it
401,livecodebench,Qwen3-8B
401,finqa,Fin-R1
401,math500,DeepSeek-R1-0528-Qwen3-8B
402,meld,Qwen2.5-Coder-7B-Instruct
402,medqa,Llama-3.1-8B-UltraMedical
402,mmlupro,gemma-2-9b-it
402,bbh,DeepSeek-R1-0528-Qwen3-8B
402,math500,Qwen3-8B
402,korbench,Llama-3.1-8B-Instruct
402,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
402,finqa,Fin-R1
403,medqa,Llama-3.1-8B-Instruct
403,bbh,DeepSeek-R1-0528-Qwen3-8B
403,korbench,Qwen2.5-Coder-7B-Instruct
403,meld,gemma-2-9b-it
403,livecodebench,Qwen3-8B
403,math500,NVIDIA-Nemotron-Nano-9B-v2
403,finqa,Fin-R1
403,mmlupro,Llama-3.1-8B-UltraMedical
404,meld,Qwen2.5-Coder-7B-Instruct
404,medqa,Llama-3.1-8B-UltraMedical
404,mmlupro,gemma-2-9b-it
404,bbh,DeepSeek-R1-0528-Qwen3-8B
404,korbench,Llama-3.1-8B-Instruct
404,livecodebench,Qwen3-8B
404,math500,NVIDIA-Nemotron-Nano-9B-v2
404,finqa,Fin-R1
405,bbh,NVIDIA-Nemotron-Nano-9B-v2
405,medqa,Llama-3.1-8B-Instruct
405,korbench,Qwen2.5-Coder-7B-Instruct
405,meld,gemma-2-9b-it
405,livecodebench,Qwen3-8B
405,finqa,Fin-R1
405,mmlupro,Llama-3.1-8B-UltraMedical
405,math500,DeepSeek-R1-0528-Qwen3-8B
406,medqa,Llama-3.1-8B-Instruct
406,bbh,DeepSeek-R1-0528-Qwen3-8B
406,math500,Qwen3-8B
406,korbench,Qwen2.5-Coder-7B-Instruct
406,meld,gemma-2-9b-it
406,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
406,finqa,Fin-R1
406,mmlupro,Llama-3.1-8B-UltraMedical
407,meld,Qwen2.5-Coder-7B-Instruct
407,medqa,Llama-3.1-8B-UltraMedical
407,mmlupro,gemma-2-9b-it
407,livecodebench,Qwen3-8B
407,bbh,Llama-3.1-8B-Instruct
407,finqa,Fin-R1
407,math500,DeepSeek-R1-0528-Qwen3-8B
407,korbench,NVIDIA-Nemotron-Nano-9B-v2
408,mmlupro,Llama-3.1-8B-Instruct
408,medqa,Llama-3.1-8B-UltraMedical
408,korbench,Qwen2.5-Coder-7B-Instruct
408,meld,gemma-2-9b-it
408,math500,NVIDIA-Nemotron-Nano-9B-v2
408,finqa,Fin-R1
408,livecodebench,DeepSeek-R1-0528-Qwen3-8B
408,bbh,Qwen3-8B
409,mmlupro,Llama-3.1-8B-Instruct
409,medqa,Llama-3.1-8B-UltraMedical
409,bbh,DeepSeek-R1-0528-Qwen3-8B
409,korbench,Qwen2.5-Coder-7B-Instruct
409,meld,gemma-2-9b-it
409,livecodebench,Qwen3-8B
409,math500,NVIDIA-Nemotron-Nano-9B-v2
409,finqa,Fin-R1
410,mmlupro,Llama-3.1-8B-Instruct
410,meld,Qwen2.5-Coder-7B-Instruct
410,bbh,NVIDIA-Nemotron-Nano-9B-v2
410,medqa,Llama-3.1-8B-UltraMedical
410,livecodebench,Qwen3-8B
410,finqa,Fin-R1
410,korbench,gemma-2-9b-it
410,math500,DeepSeek-R1-0528-Qwen3-8B
411,meld,Qwen2.5-Coder-7B-Instruct
411,medqa,Llama-3.1-8B-Instruct
411,mmlupro,gemma-2-9b-it
411,bbh,DeepSeek-R1-0528-Qwen3-8B
411,korbench,Llama-3.1-8B-UltraMedical
411,livecodebench,Qwen3-8B
411,math500,NVIDIA-Nemotron-Nano-9B-v2
411,finqa,Fin-R1
412,medqa,Llama-3.1-8B-Instruct
412,bbh,DeepSeek-R1-0528-Qwen3-8B
412,korbench,Qwen2.5-Coder-7B-Instruct
412,meld,gemma-2-9b-it
412,livecodebench,Qwen3-8B
412,math500,NVIDIA-Nemotron-Nano-9B-v2
412,finqa,Fin-R1
412,mmlupro,Llama-3.1-8B-UltraMedical
413,meld,Qwen2.5-Coder-7B-Instruct
413,bbh,NVIDIA-Nemotron-Nano-9B-v2
413,medqa,Llama-3.1-8B-Instruct
413,mmlupro,gemma-2-9b-it
413,korbench,Llama-3.1-8B-UltraMedical
413,livecodebench,Qwen3-8B
413,finqa,Fin-R1
413,math500,DeepSeek-R1-0528-Qwen3-8B
414,mmlupro,Llama-3.1-8B-Instruct
414,medqa,Llama-3.1-8B-UltraMedical
414,bbh,DeepSeek-R1-0528-Qwen3-8B
414,korbench,Qwen2.5-Coder-7B-Instruct
414,meld,gemma-2-9b-it
414,livecodebench,Qwen3-8B
414,math500,NVIDIA-Nemotron-Nano-9B-v2
414,finqa,Fin-R1
415,mmlupro,Llama-3.1-8B-Instruct
415,medqa,Llama-3.1-8B-UltraMedical
415,bbh,DeepSeek-R1-0528-Qwen3-8B
415,korbench,Qwen2.5-Coder-7B-Instruct
415,meld,Fin-R1
415,livecodebench,Qwen3-8B
415,math500,NVIDIA-Nemotron-Nano-9B-v2
415,finqa,gemma-2-9b-it
416,meld,Qwen2.5-Coder-7B-Instruct
416,medqa,Llama-3.1-8B-Instruct
416,bbh,DeepSeek-R1-0528-Qwen3-8B
416,math500,Qwen3-8B
416,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
416,finqa,Fin-R1
416,korbench,gemma-2-9b-it
416,mmlupro,Llama-3.1-8B-UltraMedical
417,mmlupro,Llama-3.1-8B-Instruct
417,bbh,NVIDIA-Nemotron-Nano-9B-v2
417,medqa,Llama-3.1-8B-UltraMedical
417,korbench,Qwen2.5-Coder-7B-Instruct
417,meld,gemma-2-9b-it
417,livecodebench,Qwen3-8B
417,finqa,Fin-R1
417,math500,DeepSeek-R1-0528-Qwen3-8B
418,meld,Qwen2.5-Coder-7B-Instruct
418,medqa,Llama-3.1-8B-Instruct
418,mmlupro,gemma-2-9b-it
418,bbh,DeepSeek-R1-0528-Qwen3-8B
418,korbench,Llama-3.1-8B-UltraMedical
418,livecodebench,Qwen3-8B
418,math500,NVIDIA-Nemotron-Nano-9B-v2
418,finqa,Fin-R1
419,meld,Qwen2.5-Coder-7B-Instruct
419,medqa,Llama-3.1-8B-UltraMedical
419,mmlupro,gemma-2-9b-it
419,korbench,Llama-3.1-8B-Instruct
419,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
419,finqa,Fin-R1
419,math500,DeepSeek-R1-0528-Qwen3-8B
419,bbh,Qwen3-8B
420,meld,Qwen2.5-Coder-7B-Instruct
420,bbh,NVIDIA-Nemotron-Nano-9B-v2
420,medqa,Llama-3.1-8B-Instruct
420,mmlupro,Llama-3.1-8B-UltraMedical
420,livecodebench,Qwen3-8B
420,finqa,Fin-R1
420,korbench,gemma-2-9b-it
420,math500,DeepSeek-R1-0528-Qwen3-8B
421,mmlupro,Llama-3.1-8B-Instruct
421,bbh,NVIDIA-Nemotron-Nano-9B-v2
421,medqa,Llama-3.1-8B-UltraMedical
421,korbench,Qwen2.5-Coder-7B-Instruct
421,meld,gemma-2-9b-it
421,livecodebench,Qwen3-8B
421,finqa,Fin-R1
421,math500,DeepSeek-R1-0528-Qwen3-8B
422,mmlupro,Llama-3.1-8B-Instruct
422,medqa,Llama-3.1-8B-UltraMedical
422,bbh,DeepSeek-R1-0528-Qwen3-8B
422,korbench,Qwen2.5-Coder-7B-Instruct
422,meld,gemma-2-9b-it
422,livecodebench,Qwen3-8B
422,math500,NVIDIA-Nemotron-Nano-9B-v2
422,finqa,Fin-R1
423,mmlupro,Llama-3.1-8B-Instruct
423,medqa,Llama-3.1-8B-UltraMedical
423,bbh,DeepSeek-R1-0528-Qwen3-8B
423,korbench,Qwen2.5-Coder-7B-Instruct
423,meld,gemma-2-9b-it
423,livecodebench,Qwen3-8B
423,math500,NVIDIA-Nemotron-Nano-9B-v2
423,finqa,Fin-R1
424,meld,Qwen2.5-Coder-7B-Instruct
424,bbh,NVIDIA-Nemotron-Nano-9B-v2
424,medqa,Llama-3.1-8B-UltraMedical
424,mmlupro,gemma-2-9b-it
424,korbench,Llama-3.1-8B-Instruct
424,livecodebench,Qwen3-8B
424,finqa,Fin-R1
424,math500,DeepSeek-R1-0528-Qwen3-8B
425,medqa,Llama-3.1-8B-Instruct
425,bbh,DeepSeek-R1-0528-Qwen3-8B
425,korbench,Qwen2.5-Coder-7B-Instruct
425,meld,gemma-2-9b-it
425,livecodebench,Qwen3-8B
425,math500,NVIDIA-Nemotron-Nano-9B-v2
425,finqa,Fin-R1
425,mmlupro,Llama-3.1-8B-UltraMedical
426,medqa,Llama-3.1-8B-Instruct
426,bbh,DeepSeek-R1-0528-Qwen3-8B
426,korbench,Qwen2.5-Coder-7B-Instruct
426,meld,gemma-2-9b-it
426,livecodebench,Qwen3-8B
426,math500,NVIDIA-Nemotron-Nano-9B-v2
426,finqa,Fin-R1
426,mmlupro,Llama-3.1-8B-UltraMedical
427,mmlupro,Llama-3.1-8B-Instruct
427,medqa,Llama-3.1-8B-UltraMedical
427,meld,gemma-2-9b-it
427,bbh,Qwen2.5-Coder-7B-Instruct
427,livecodebench,Qwen3-8B
427,finqa,Fin-R1
427,math500,DeepSeek-R1-0528-Qwen3-8B
427,korbench,NVIDIA-Nemotron-Nano-9B-v2
428,meld,Qwen2.5-Coder-7B-Instruct
428,medqa,Llama-3.1-8B-Instruct
428,mmlupro,gemma-2-9b-it
428,bbh,DeepSeek-R1-0528-Qwen3-8B
428,korbench,Llama-3.1-8B-UltraMedical
428,livecodebench,Qwen3-8B
428,math500,NVIDIA-Nemotron-Nano-9B-v2
428,finqa,Fin-R1
429,mmlupro,Qwen2.5-Coder-7B-Instruct
429,medqa,Llama-3.1-8B-Instruct
429,meld,gemma-2-9b-it
429,bbh,Llama-3.1-8B-UltraMedical
429,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
429,finqa,Fin-R1
429,math500,DeepSeek-R1-0528-Qwen3-8B
429,korbench,Qwen3-8B
430,bbh,NVIDIA-Nemotron-Nano-9B-v2
430,medqa,Llama-3.1-8B-Instruct
430,korbench,Qwen2.5-Coder-7B-Instruct
430,meld,gemma-2-9b-it
430,livecodebench,Qwen3-8B
430,finqa,Fin-R1
430,mmlupro,Llama-3.1-8B-UltraMedical
430,math500,DeepSeek-R1-0528-Qwen3-8B
431,mmlupro,Qwen2.5-Coder-7B-Instruct
431,medqa,Llama-3.1-8B-UltraMedical
431,meld,gemma-2-9b-it
431,livecodebench,Qwen3-8B
431,bbh,Llama-3.1-8B-Instruct
431,finqa,Fin-R1
431,math500,DeepSeek-R1-0528-Qwen3-8B
431,korbench,NVIDIA-Nemotron-Nano-9B-v2
432,mmlupro,Llama-3.1-8B-Instruct
432,bbh,NVIDIA-Nemotron-Nano-9B-v2
432,medqa,Llama-3.1-8B-UltraMedical
432,korbench,Qwen2.5-Coder-7B-Instruct
432,meld,gemma-2-9b-it
432,livecodebench,Qwen3-8B
432,finqa,Fin-R1
432,math500,DeepSeek-R1-0528-Qwen3-8B
433,medqa,Llama-3.1-8B-Instruct
433,bbh,DeepSeek-R1-0528-Qwen3-8B
433,korbench,Qwen2.5-Coder-7B-Instruct
433,meld,gemma-2-9b-it
433,livecodebench,Qwen3-8B
433,math500,NVIDIA-Nemotron-Nano-9B-v2
433,finqa,Fin-R1
433,mmlupro,Llama-3.1-8B-UltraMedical
434,meld,Qwen2.5-Coder-7B-Instruct
434,medqa,Llama-3.1-8B-Instruct
434,mmlupro,gemma-2-9b-it
434,bbh,DeepSeek-R1-0528-Qwen3-8B
434,korbench,Llama-3.1-8B-UltraMedical
434,livecodebench,Qwen3-8B
434,math500,NVIDIA-Nemotron-Nano-9B-v2
434,finqa,Fin-R1
435,korbench,DeepSeek-R1-0528-Qwen3-8B
435,meld,Qwen2.5-Coder-7B-Instruct
435,medqa,Llama-3.1-8B-UltraMedical
435,mmlupro,gemma-2-9b-it
435,livecodebench,Qwen3-8B
435,math500,NVIDIA-Nemotron-Nano-9B-v2
435,bbh,Llama-3.1-8B-Instruct
435,finqa,Fin-R1
436,meld,Qwen2.5-Coder-7B-Instruct
436,bbh,NVIDIA-Nemotron-Nano-9B-v2
436,medqa,Llama-3.1-8B-Instruct
436,mmlupro,gemma-2-9b-it
436,korbench,Llama-3.1-8B-UltraMedical
436,livecodebench,Qwen3-8B
436,finqa,Fin-R1
436,math500,DeepSeek-R1-0528-Qwen3-8B
437,meld,Qwen2.5-Coder-7B-Instruct
437,medqa,Llama-3.1-8B-UltraMedical
437,mmlupro,gemma-2-9b-it
437,bbh,DeepSeek-R1-0528-Qwen3-8B
437,korbench,Llama-3.1-8B-Instruct
437,livecodebench,Qwen3-8B
437,math500,NVIDIA-Nemotron-Nano-9B-v2
437,finqa,Fin-R1
438,medqa,Llama-3.1-8B-Instruct
438,bbh,DeepSeek-R1-0528-Qwen3-8B
438,korbench,Qwen2.5-Coder-7B-Instruct
438,meld,gemma-2-9b-it
438,livecodebench,Qwen3-8B
438,math500,NVIDIA-Nemotron-Nano-9B-v2
438,finqa,Fin-R1
438,mmlupro,Llama-3.1-8B-UltraMedical
439,meld,Qwen2.5-Coder-7B-Instruct
439,medqa,Llama-3.1-8B-Instruct
439,mmlupro,gemma-2-9b-it
439,bbh,Llama-3.1-8B-UltraMedical
439,livecodebench,Qwen3-8B
439,finqa,Fin-R1
439,math500,DeepSeek-R1-0528-Qwen3-8B
439,korbench,NVIDIA-Nemotron-Nano-9B-v2
440,meld,Qwen2.5-Coder-7B-Instruct
440,medqa,Llama-3.1-8B-Instruct
440,mmlupro,gemma-2-9b-it
440,bbh,DeepSeek-R1-0528-Qwen3-8B
440,korbench,Llama-3.1-8B-UltraMedical
440,livecodebench,Qwen3-8B
440,math500,NVIDIA-Nemotron-Nano-9B-v2
440,finqa,Fin-R1
441,bbh,NVIDIA-Nemotron-Nano-9B-v2
441,medqa,Llama-3.1-8B-Instruct
441,korbench,Qwen2.5-Coder-7B-Instruct
441,meld,gemma-2-9b-it
441,livecodebench,Qwen3-8B
441,finqa,Fin-R1
441,mmlupro,Llama-3.1-8B-UltraMedical
441,math500,DeepSeek-R1-0528-Qwen3-8B
442,mmlupro,Llama-3.1-8B-Instruct
442,bbh,NVIDIA-Nemotron-Nano-9B-v2
442,medqa,Llama-3.1-8B-UltraMedical
442,korbench,Qwen2.5-Coder-7B-Instruct
442,meld,gemma-2-9b-it
442,livecodebench,Qwen3-8B
442,finqa,Fin-R1
442,math500,DeepSeek-R1-0528-Qwen3-8B
443,meld,Qwen2.5-Coder-7B-Instruct
443,bbh,NVIDIA-Nemotron-Nano-9B-v2
443,medqa,Llama-3.1-8B-Instruct
443,mmlupro,gemma-2-9b-it
443,korbench,Llama-3.1-8B-UltraMedical
443,livecodebench,Qwen3-8B
443,finqa,Fin-R1
443,math500,DeepSeek-R1-0528-Qwen3-8B
444,mmlupro,Qwen2.5-Coder-7B-Instruct
444,medqa,Llama-3.1-8B-UltraMedical
444,meld,gemma-2-9b-it
444,livecodebench,Qwen3-8B
444,bbh,Llama-3.1-8B-Instruct
444,finqa,Fin-R1
444,math500,DeepSeek-R1-0528-Qwen3-8B
444,korbench,NVIDIA-Nemotron-Nano-9B-v2
445,mmlupro,Llama-3.1-8B-Instruct
445,meld,Qwen2.5-Coder-7B-Instruct
445,medqa,Llama-3.1-8B-UltraMedical
445,bbh,DeepSeek-R1-0528-Qwen3-8B
445,livecodebench,Qwen3-8B
445,math500,NVIDIA-Nemotron-Nano-9B-v2
445,finqa,Fin-R1
445,korbench,gemma-2-9b-it
446,mmlupro,Llama-3.1-8B-Instruct
446,medqa,Llama-3.1-8B-UltraMedical
446,bbh,DeepSeek-R1-0528-Qwen3-8B
446,korbench,Qwen2.5-Coder-7B-Instruct
446,meld,gemma-2-9b-it
446,livecodebench,Qwen3-8B
446,math500,NVIDIA-Nemotron-Nano-9B-v2
446,finqa,Fin-R1
447,meld,Qwen2.5-Coder-7B-Instruct
447,medqa,Llama-3.1-8B-Instruct
447,mmlupro,gemma-2-9b-it
447,bbh,DeepSeek-R1-0528-Qwen3-8B
447,korbench,Llama-3.1-8B-UltraMedical
447,livecodebench,Qwen3-8B
447,math500,NVIDIA-Nemotron-Nano-9B-v2
447,finqa,Fin-R1
448,mmlupro,Llama-3.1-8B-Instruct
448,medqa,Llama-3.1-8B-UltraMedical
448,bbh,DeepSeek-R1-0528-Qwen3-8B
448,korbench,Qwen2.5-Coder-7B-Instruct
448,meld,gemma-2-9b-it
448,livecodebench,Qwen3-8B
448,math500,NVIDIA-Nemotron-Nano-9B-v2
448,finqa,Fin-R1
449,meld,Qwen2.5-Coder-7B-Instruct
449,medqa,Llama-3.1-8B-Instruct
449,mmlupro,gemma-2-9b-it
449,korbench,Llama-3.1-8B-UltraMedical
449,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
449,finqa,Fin-R1
449,math500,DeepSeek-R1-0528-Qwen3-8B
449,bbh,Qwen3-8B
450,medqa,Llama-3.1-8B-Instruct
450,bbh,DeepSeek-R1-0528-Qwen3-8B
450,korbench,Qwen2.5-Coder-7B-Instruct
450,meld,gemma-2-9b-it
450,livecodebench,Qwen3-8B
450,math500,NVIDIA-Nemotron-Nano-9B-v2
450,finqa,Fin-R1
450,mmlupro,Llama-3.1-8B-UltraMedical
451,meld,Qwen2.5-Coder-7B-Instruct
451,bbh,NVIDIA-Nemotron-Nano-9B-v2
451,medqa,Llama-3.1-8B-UltraMedical
451,mmlupro,gemma-2-9b-it
451,korbench,Llama-3.1-8B-Instruct
451,livecodebench,Qwen3-8B
451,finqa,Fin-R1
451,math500,DeepSeek-R1-0528-Qwen3-8B
452,meld,Qwen2.5-Coder-7B-Instruct
452,medqa,Llama-3.1-8B-UltraMedical
452,mmlupro,gemma-2-9b-it
452,bbh,DeepSeek-R1-0528-Qwen3-8B
452,korbench,Llama-3.1-8B-Instruct
452,livecodebench,Qwen3-8B
452,math500,NVIDIA-Nemotron-Nano-9B-v2
452,finqa,Fin-R1
453,meld,Qwen2.5-Coder-7B-Instruct
453,medqa,Llama-3.1-8B-UltraMedical
453,mmlupro,gemma-2-9b-it
453,bbh,DeepSeek-R1-0528-Qwen3-8B
453,korbench,Llama-3.1-8B-Instruct
453,livecodebench,Qwen3-8B
453,math500,NVIDIA-Nemotron-Nano-9B-v2
453,finqa,Fin-R1
454,mmlupro,Llama-3.1-8B-Instruct
454,medqa,Llama-3.1-8B-UltraMedical
454,bbh,DeepSeek-R1-0528-Qwen3-8B
454,korbench,Qwen2.5-Coder-7B-Instruct
454,meld,gemma-2-9b-it
454,livecodebench,Qwen3-8B
454,math500,NVIDIA-Nemotron-Nano-9B-v2
454,finqa,Fin-R1
455,medqa,Llama-3.1-8B-Instruct
455,bbh,DeepSeek-R1-0528-Qwen3-8B
455,korbench,Qwen2.5-Coder-7B-Instruct
455,meld,gemma-2-9b-it
455,livecodebench,Qwen3-8B
455,math500,NVIDIA-Nemotron-Nano-9B-v2
455,finqa,Fin-R1
455,mmlupro,Llama-3.1-8B-UltraMedical
456,medqa,Llama-3.1-8B-Instruct
456,bbh,DeepSeek-R1-0528-Qwen3-8B
456,korbench,Qwen2.5-Coder-7B-Instruct
456,meld,gemma-2-9b-it
456,livecodebench,Qwen3-8B
456,math500,NVIDIA-Nemotron-Nano-9B-v2
456,finqa,Fin-R1
456,mmlupro,Llama-3.1-8B-UltraMedical
457,mmlupro,Llama-3.1-8B-Instruct
457,medqa,Llama-3.1-8B-UltraMedical
457,bbh,DeepSeek-R1-0528-Qwen3-8B
457,korbench,Qwen2.5-Coder-7B-Instruct
457,meld,gemma-2-9b-it
457,livecodebench,Qwen3-8B
457,math500,NVIDIA-Nemotron-Nano-9B-v2
457,finqa,Fin-R1
458,mmlupro,Llama-3.1-8B-Instruct
458,medqa,Llama-3.1-8B-UltraMedical
458,bbh,DeepSeek-R1-0528-Qwen3-8B
458,korbench,Qwen2.5-Coder-7B-Instruct
458,meld,gemma-2-9b-it
458,livecodebench,Qwen3-8B
458,math500,NVIDIA-Nemotron-Nano-9B-v2
458,finqa,Fin-R1
459,meld,Qwen2.5-Coder-7B-Instruct
459,medqa,Llama-3.1-8B-UltraMedical
459,mmlupro,gemma-2-9b-it
459,korbench,Llama-3.1-8B-Instruct
459,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
459,finqa,Fin-R1
459,math500,DeepSeek-R1-0528-Qwen3-8B
459,bbh,Qwen3-8B
460,mmlupro,Llama-3.1-8B-Instruct
460,medqa,Llama-3.1-8B-UltraMedical
460,korbench,Qwen2.5-Coder-7B-Instruct
460,meld,gemma-2-9b-it
460,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
460,finqa,Fin-R1
460,math500,DeepSeek-R1-0528-Qwen3-8B
460,bbh,Qwen3-8B
461,mmlupro,Llama-3.1-8B-Instruct
461,bbh,NVIDIA-Nemotron-Nano-9B-v2
461,medqa,Llama-3.1-8B-UltraMedical
461,korbench,Qwen2.5-Coder-7B-Instruct
461,meld,gemma-2-9b-it
461,livecodebench,Qwen3-8B
461,finqa,Fin-R1
461,math500,DeepSeek-R1-0528-Qwen3-8B
462,mmlupro,Llama-3.1-8B-Instruct
462,medqa,Llama-3.1-8B-UltraMedical
462,bbh,DeepSeek-R1-0528-Qwen3-8B
462,korbench,Qwen2.5-Coder-7B-Instruct
462,meld,gemma-2-9b-it
462,livecodebench,Qwen3-8B
462,math500,NVIDIA-Nemotron-Nano-9B-v2
462,finqa,Fin-R1
463,mmlupro,Llama-3.1-8B-Instruct
463,medqa,Llama-3.1-8B-UltraMedical
463,bbh,DeepSeek-R1-0528-Qwen3-8B
463,korbench,Qwen2.5-Coder-7B-Instruct
463,meld,gemma-2-9b-it
463,livecodebench,Qwen3-8B
463,math500,NVIDIA-Nemotron-Nano-9B-v2
463,finqa,Fin-R1
464,meld,Qwen2.5-Coder-7B-Instruct
464,medqa,Llama-3.1-8B-Instruct
464,mmlupro,gemma-2-9b-it
464,korbench,Llama-3.1-8B-UltraMedical
464,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
464,finqa,Fin-R1
464,math500,DeepSeek-R1-0528-Qwen3-8B
464,bbh,Qwen3-8B
465,meld,Qwen2.5-Coder-7B-Instruct
465,bbh,NVIDIA-Nemotron-Nano-9B-v2
465,medqa,Llama-3.1-8B-Instruct
465,mmlupro,gemma-2-9b-it
465,korbench,Llama-3.1-8B-UltraMedical
465,livecodebench,Qwen3-8B
465,finqa,Fin-R1
465,math500,DeepSeek-R1-0528-Qwen3-8B
466,meld,Qwen2.5-Coder-7B-Instruct
466,medqa,Llama-3.1-8B-Instruct
466,mmlupro,gemma-2-9b-it
466,bbh,DeepSeek-R1-0528-Qwen3-8B
466,korbench,Llama-3.1-8B-UltraMedical
466,livecodebench,Qwen3-8B
466,math500,NVIDIA-Nemotron-Nano-9B-v2
466,finqa,Fin-R1
467,medqa,Llama-3.1-8B-Instruct
467,bbh,DeepSeek-R1-0528-Qwen3-8B
467,korbench,Qwen2.5-Coder-7B-Instruct
467,meld,gemma-2-9b-it
467,livecodebench,Qwen3-8B
467,math500,NVIDIA-Nemotron-Nano-9B-v2
467,finqa,Fin-R1
467,mmlupro,Llama-3.1-8B-UltraMedical
468,mmlupro,Qwen2.5-Coder-7B-Instruct
468,medqa,Llama-3.1-8B-Instruct
468,meld,gemma-2-9b-it
468,bbh,Llama-3.1-8B-UltraMedical
468,livecodebench,Qwen3-8B
468,finqa,Fin-R1
468,math500,DeepSeek-R1-0528-Qwen3-8B
468,korbench,NVIDIA-Nemotron-Nano-9B-v2
469,mmlupro,Llama-3.1-8B-Instruct
469,medqa,Llama-3.1-8B-UltraMedical
469,bbh,DeepSeek-R1-0528-Qwen3-8B
469,korbench,Qwen2.5-Coder-7B-Instruct
469,meld,gemma-2-9b-it
469,livecodebench,Qwen3-8B
469,math500,NVIDIA-Nemotron-Nano-9B-v2
469,finqa,Fin-R1
470,mmlupro,Llama-3.1-8B-Instruct
470,medqa,Llama-3.1-8B-UltraMedical
470,bbh,DeepSeek-R1-0528-Qwen3-8B
470,math500,Qwen3-8B
470,korbench,Qwen2.5-Coder-7B-Instruct
470,meld,gemma-2-9b-it
470,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
470,finqa,Fin-R1
471,meld,Qwen2.5-Coder-7B-Instruct
471,medqa,Llama-3.1-8B-Instruct
471,mmlupro,gemma-2-9b-it
471,bbh,Llama-3.1-8B-UltraMedical
471,livecodebench,Qwen3-8B
471,finqa,Fin-R1
471,math500,DeepSeek-R1-0528-Qwen3-8B
471,korbench,NVIDIA-Nemotron-Nano-9B-v2
472,bbh,NVIDIA-Nemotron-Nano-9B-v2
472,medqa,Llama-3.1-8B-Instruct
472,korbench,Qwen2.5-Coder-7B-Instruct
472,meld,gemma-2-9b-it
472,livecodebench,Qwen3-8B
472,finqa,Fin-R1
472,mmlupro,Llama-3.1-8B-UltraMedical
472,math500,DeepSeek-R1-0528-Qwen3-8B
473,bbh,NVIDIA-Nemotron-Nano-9B-v2
473,medqa,Llama-3.1-8B-Instruct
473,korbench,Qwen2.5-Coder-7B-Instruct
473,meld,gemma-2-9b-it
473,livecodebench,Qwen3-8B
473,finqa,Fin-R1
473,mmlupro,Llama-3.1-8B-UltraMedical
473,math500,DeepSeek-R1-0528-Qwen3-8B
474,mmlupro,Qwen2.5-Coder-7B-Instruct
474,medqa,Llama-3.1-8B-Instruct
474,meld,gemma-2-9b-it
474,bbh,Llama-3.1-8B-UltraMedical
474,livecodebench,Qwen3-8B
474,finqa,Fin-R1
474,math500,DeepSeek-R1-0528-Qwen3-8B
474,korbench,NVIDIA-Nemotron-Nano-9B-v2
475,mmlupro,Llama-3.1-8B-Instruct
475,medqa,Llama-3.1-8B-UltraMedical
475,bbh,DeepSeek-R1-0528-Qwen3-8B
475,korbench,Qwen2.5-Coder-7B-Instruct
475,meld,gemma-2-9b-it
475,livecodebench,Qwen3-8B
475,math500,NVIDIA-Nemotron-Nano-9B-v2
475,finqa,Fin-R1
476,mmlupro,Llama-3.1-8B-Instruct
476,bbh,NVIDIA-Nemotron-Nano-9B-v2
476,medqa,Llama-3.1-8B-UltraMedical
476,korbench,Qwen2.5-Coder-7B-Instruct
476,meld,gemma-2-9b-it
