replicate,task,model
397,livecodebench,Llama-3.1-8B-UltraMedical
397,math500,DeepSeek-R1-0528-Qwen3-8B
397,bbh,NVIDIA-Nemotron-Nano-9B-v2
397,korbench,Llama-3.1-8B-Instruct
397,meld,Qwen2.5-Coder-7B-Instruct
397,finqa,Fin-R1
397,medqa,Qwen3-8B
398,medqa,NVIDIA-Nemotron-Nano-9B-v2
398,mmlupro,gemma-2-9b-it
398,math500,Qwen3-8B
398,livecodebench,Llama-3.1-8B-UltraMedical
398,korbench,Llama-3.1-8B-Instruct
398,meld,Qwen2.5-Coder-7B-Instruct
398,finqa,Fin-R1
398,bbh,DeepSeek-R1-0528-Qwen3-8B
399,mmlupro,Llama-3.1-8B-Instruct
399,medqa,Qwen3-8B
399,livecodebench,Llama-3.1-8B-UltraMedical
399,meld,gemma-2-9b-it
399,math500,DeepSeek-R1-0528-Qwen3-8B
399,bbh,NVIDIA-Nemotron-Nano-9B-v2
399,finqa,Fin-R1
399,korbench,Qwen2.5-Coder-7B-Instruct
400,mmlupro,gemma-2-9b-it
400,livecodebench,Llama-3.1-8B-UltraMedical
400,math500,DeepSeek-R1-0528-Qwen3-8B
400,bbh,NVIDIA-Nemotron-Nano-9B-v2
400,korbench,Llama-3.1-8B-Instruct
400,meld,Qwen2.5-Coder-7B-Instruct
400,finqa,Fin-R1
400,medqa,Qwen3-8B
401,mmlupro,Qwen2.5-Coder-7B-Instruct
401,livecodebench,Llama-3.1-8B-UltraMedical
401,meld,gemma-2-9b-it
401,math500,DeepSeek-R1-0528-Qwen3-8B
401,bbh,NVIDIA-Nemotron-Nano-9B-v2
401,korbench,Llama-3.1-8B-Instruct
401,finqa,Fin-R1
401,medqa,Qwen3-8B
402,mmlupro,gemma-2-9b-it
402,livecodebench,Llama-3.1-8B-UltraMedical
402,math500,NVIDIA-Nemotron-Nano-9B-v2
402,korbench,Llama-3.1-8B-Instruct
402,meld,Qwen2.5-Coder-7B-Instruct
402,finqa,Fin-R1
402,bbh,DeepSeek-R1-0528-Qwen3-8B
402,medqa,Qwen3-8B
403,mmlupro,Llama-3.1-8B-Instruct
403,korbench,Qwen2.5-Coder-7B-Instruct
403,livecodebench,Llama-3.1-8B-UltraMedical
403,math500,NVIDIA-Nemotron-Nano-9B-v2
403,meld,gemma-2-9b-it
403,bbh,DeepSeek-R1-0528-Qwen3-8B
403,finqa,Fin-R1
403,medqa,Qwen3-8B
404,mmlupro,gemma-2-9b-it
404,livecodebench,Llama-3.1-8B-UltraMedical
404,math500,NVIDIA-Nemotron-Nano-9B-v2
404,korbench,Llama-3.1-8B-Instruct
404,meld,Qwen2.5-Coder-7B-Instruct
404,finqa,Fin-R1
404,bbh,DeepSeek-R1-0528-Qwen3-8B
404,medqa,Qwen3-8B
405,mmlupro,Qwen2.5-Coder-7B-Instruct
405,livecodebench,Llama-3.1-8B-UltraMedical
405,meld,gemma-2-9b-it
405,math500,DeepSeek-R1-0528-Qwen3-8B
405,bbh,NVIDIA-Nemotron-Nano-9B-v2
405,korbench,Llama-3.1-8B-Instruct
405,finqa,Fin-R1
405,medqa,Qwen3-8B
406,korbench,Qwen2.5-Coder-7B-Instruct
406,mmlupro,gemma-2-9b-it
406,meld,Llama-3.1-8B-Instruct
406,livecodebench,Llama-3.1-8B-UltraMedical
406,math500,NVIDIA-Nemotron-Nano-9B-v2
406,bbh,DeepSeek-R1-0528-Qwen3-8B
406,finqa,Fin-R1
406,medqa,Qwen3-8B
407,mmlupro,gemma-2-9b-it
407,livecodebench,Llama-3.1-8B-UltraMedical
407,math500,DeepSeek-R1-0528-Qwen3-8B
407,bbh,NVIDIA-Nemotron-Nano-9B-v2
407,korbench,Llama-3.1-8B-Instruct
407,meld,Qwen2.5-Coder-7B-Instruct
407,finqa,Fin-R1
407,medqa,Qwen3-8B
408,mmlupro,gemma-2-9b-it
408,livecodebench,Llama-3.1-8B-UltraMedical
408,math500,NVIDIA-Nemotron-Nano-9B-v2
408,korbench,Llama-3.1-8B-Instruct
408,meld,Qwen2.5-Coder-7B-Instruct
408,finqa,Fin-R1
408,bbh,DeepSeek-R1-0528-Qwen3-8B
408,medqa,Qwen3-8B
409,mmlupro,Qwen2.5-Coder-7B-Instruct
409,livecodebench,Llama-3.1-8B-UltraMedical
409,math500,NVIDIA-Nemotron-Nano-9B-v2
409,meld,gemma-2-9b-it
409,korbench,Llama-3.1-8B-Instruct
409,bbh,DeepSeek-R1-0528-Qwen3-8B
409,finqa,Fin-R1
409,medqa,Qwen3-8B
410,mmlupro,gemma-2-9b-it
410,livecodebench,Llama-3.1-8B-Instruct
410,math500,DeepSeek-R1-0528-Qwen3-8B
410,bbh,NVIDIA-Nemotron-Nano-9B-v2
410,meld,Qwen2.5-Coder-7B-Instruct
410,finqa,Fin-R1
410,korbench,Llama-3.1-8B-UltraMedical
410,medqa,Qwen3-8B
411,mmlupro,gemma-2-9b-it
411,livecodebench,Llama-3.1-8B-UltraMedical
411,math500,NVIDIA-Nemotron-Nano-9B-v2
411,korbench,Llama-3.1-8B-Instruct
411,meld,Qwen2.5-Coder-7B-Instruct
411,finqa,Fin-R1
411,bbh,DeepSeek-R1-0528-Qwen3-8B
411,medqa,Qwen3-8B
412,mmlupro,gemma-2-9b-it
412,livecodebench,Llama-3.1-8B-UltraMedical
412,math500,DeepSeek-R1-0528-Qwen3-8B
412,bbh,NVIDIA-Nemotron-Nano-9B-v2
412,korbench,Llama-3.1-8B-Instruct
412,meld,Qwen2.5-Coder-7B-Instruct
412,finqa,Fin-R1
412,medqa,Qwen3-8B
413,mmlupro,gemma-2-9b-it
413,livecodebench,Llama-3.1-8B-Instruct
413,math500,DeepSeek-R1-0528-Qwen3-8B
413,bbh,NVIDIA-Nemotron-Nano-9B-v2
413,meld,Qwen2.5-Coder-7B-Instruct
413,finqa,Fin-R1
413,korbench,Llama-3.1-8B-UltraMedical
413,medqa,Qwen3-8B
414,medqa,NVIDIA-Nemotron-Nano-9B-v2
414,mmlupro,gemma-2-9b-it
414,math500,Qwen3-8B
414,livecodebench,Llama-3.1-8B-UltraMedical
414,korbench,Llama-3.1-8B-Instruct
414,meld,Qwen2.5-Coder-7B-Instruct
414,finqa,Fin-R1
414,bbh,DeepSeek-R1-0528-Qwen3-8B
415,medqa,NVIDIA-Nemotron-Nano-9B-v2
415,mmlupro,gemma-2-9b-it
415,math500,Qwen3-8B
415,livecodebench,Llama-3.1-8B-UltraMedical
415,korbench,Llama-3.1-8B-Instruct
415,meld,Qwen2.5-Coder-7B-Instruct
415,finqa,Fin-R1
415,bbh,DeepSeek-R1-0528-Qwen3-8B
416,medqa,NVIDIA-Nemotron-Nano-9B-v2
416,mmlupro,gemma-2-9b-it
416,math500,Qwen3-8B
416,livecodebench,Llama-3.1-8B-UltraMedical
416,korbench,Llama-3.1-8B-Instruct
416,meld,Qwen2.5-Coder-7B-Instruct
416,finqa,Fin-R1
416,bbh,DeepSeek-R1-0528-Qwen3-8B
417,livecodebench,Llama-3.1-8B-Instruct
417,medqa,Llama-3.1-8B-UltraMedical
417,meld,gemma-2-9b-it
417,math500,DeepSeek-R1-0528-Qwen3-8B
417,bbh,NVIDIA-Nemotron-Nano-9B-v2
417,mmlupro,Fin-R1
417,korbench,Qwen2.5-Coder-7B-Instruct
417,finqa,Qwen3-8B
418,mmlupro,gemma-2-9b-it
418,livecodebench,Llama-3.1-8B-UltraMedical
418,math500,DeepSeek-R1-0528-Qwen3-8B
418,bbh,NVIDIA-Nemotron-Nano-9B-v2
418,korbench,Llama-3.1-8B-Instruct
418,meld,Qwen2.5-Coder-7B-Instruct
418,finqa,Fin-R1
418,medqa,Qwen3-8B
419,mmlupro,gemma-2-9b-it
419,livecodebench,Llama-3.1-8B-UltraMedical
419,math500,DeepSeek-R1-0528-Qwen3-8B
419,bbh,NVIDIA-Nemotron-Nano-9B-v2
419,korbench,Llama-3.1-8B-Instruct
419,meld,Qwen2.5-Coder-7B-Instruct
419,finqa,Fin-R1
419,medqa,Qwen3-8B
420,mmlupro,gemma-2-9b-it
420,livecodebench,Llama-3.1-8B-UltraMedical
420,math500,DeepSeek-R1-0528-Qwen3-8B
420,bbh,NVIDIA-Nemotron-Nano-9B-v2
420,korbench,Llama-3.1-8B-Instruct
420,meld,Qwen2.5-Coder-7B-Instruct
420,finqa,Fin-R1
420,medqa,Qwen3-8B
421,mmlupro,Qwen2.5-Coder-7B-Instruct
421,livecodebench,Llama-3.1-8B-UltraMedical
421,meld,gemma-2-9b-it
421,math500,DeepSeek-R1-0528-Qwen3-8B
421,bbh,NVIDIA-Nemotron-Nano-9B-v2
421,korbench,Llama-3.1-8B-Instruct
421,finqa,Fin-R1
421,medqa,Qwen3-8B
422,mmlupro,gemma-2-9b-it
422,livecodebench,Llama-3.1-8B-UltraMedical
422,math500,NVIDIA-Nemotron-Nano-9B-v2
422,korbench,Llama-3.1-8B-Instruct
422,meld,Qwen2.5-Coder-7B-Instruct
422,finqa,Fin-R1
422,bbh,DeepSeek-R1-0528-Qwen3-8B
422,medqa,Qwen3-8B
423,mmlupro,Qwen2.5-Coder-7B-Instruct
423,livecodebench,Llama-3.1-8B-UltraMedical
423,math500,NVIDIA-Nemotron-Nano-9B-v2
423,meld,gemma-2-9b-it
423,korbench,Llama-3.1-8B-Instruct
423,bbh,DeepSeek-R1-0528-Qwen3-8B
423,finqa,Fin-R1
423,medqa,Qwen3-8B
424,mmlupro,gemma-2-9b-it
424,livecodebench,Llama-3.1-8B-UltraMedical
424,math500,DeepSeek-R1-0528-Qwen3-8B
424,bbh,NVIDIA-Nemotron-Nano-9B-v2
424,korbench,Llama-3.1-8B-Instruct
424,meld,Qwen2.5-Coder-7B-Instruct
424,finqa,Fin-R1
424,medqa,Qwen3-8B
425,mmlupro,gemma-2-9b-it
425,livecodebench,Llama-3.1-8B-UltraMedical
425,math500,NVIDIA-Nemotron-Nano-9B-v2
425,korbench,Llama-3.1-8B-Instruct
425,meld,Qwen2.5-Coder-7B-Instruct
425,finqa,Fin-R1
425,bbh,DeepSeek-R1-0528-Qwen3-8B
425,medqa,Qwen3-8B
426,mmlupro,Qwen2.5-Coder-7B-Instruct
426,livecodebench,Llama-3.1-8B-UltraMedical
426,math500,NVIDIA-Nemotron-Nano-9B-v2
426,meld,gemma-2-9b-it
426,korbench,Llama-3.1-8B-Instruct
426,bbh,DeepSeek-R1-0528-Qwen3-8B
426,finqa,Fin-R1
426,medqa,Qwen3-8B
427,mmlupro,Qwen2.5-Coder-7B-Instruct
427,livecodebench,Llama-3.1-8B-UltraMedical
427,meld,gemma-2-9b-it
427,math500,DeepSeek-R1-0528-Qwen3-8B
427,bbh,NVIDIA-Nemotron-Nano-9B-v2
427,korbench,Llama-3.1-8B-Instruct
427,finqa,Fin-R1
427,medqa,Qwen3-8B
428,mmlupro,gemma-2-9b-it
428,livecodebench,Llama-3.1-8B-UltraMedical
428,math500,NVIDIA-Nemotron-Nano-9B-v2
428,korbench,Llama-3.1-8B-Instruct
428,meld,Qwen2.5-Coder-7B-Instruct
428,finqa,Fin-R1
428,bbh,DeepSeek-R1-0528-Qwen3-8B
428,medqa,Qwen3-8B
429,mmlupro,gemma-2-9b-it
429,livecodebench,Llama-3.1-8B-UltraMedical
429,math500,DeepSeek-R1-0528-Qwen3-8B
429,bbh,NVIDIA-Nemotron-Nano-9B-v2
429,korbench,Llama-3.1-8B-Instruct
429,meld,Qwen2.5-Coder-7B-Instruct
429,finqa,Fin-R1
429,medqa,Qwen3-8B
430,mmlupro,gemma-2-9b-it
430,livecodebench,Llama-3.1-8B-UltraMedical
430,math500,DeepSeek-R1-0528-Qwen3-8B
430,bbh,NVIDIA-Nemotron-Nano-9B-v2
430,korbench,Llama-3.1-8B-Instruct
430,meld,Qwen2.5-Coder-7B-Instruct
430,finqa,Fin-R1
430,medqa,Qwen3-8B
431,mmlupro,gemma-2-9b-it
431,livecodebench,Llama-3.1-8B-UltraMedical
431,math500,DeepSeek-R1-0528-Qwen3-8B
431,bbh,NVIDIA-Nemotron-Nano-9B-v2
431,korbench,Llama-3.1-8B-Instruct
431,meld,Qwen2.5-Coder-7B-Instruct
431,finqa,Fin-R1
431,medqa,Qwen3-8B
432,mmlupro,Llama-3.1-8B-Instruct
432,medqa,Qwen3-8B
432,livecodebench,Llama-3.1-8B-UltraMedical
432,meld,gemma-2-9b-it
432,math500,DeepSeek-R1-0528-Qwen3-8B
432,bbh,NVIDIA-Nemotron-Nano-9B-v2
432,finqa,Fin-R1
432,korbench,Qwen2.5-Coder-7B-Instruct
433,mmlupro,Llama-3.1-8B-Instruct
433,korbench,Qwen2.5-Coder-7B-Instruct
433,livecodebench,Llama-3.1-8B-UltraMedical
433,math500,NVIDIA-Nemotron-Nano-9B-v2
433,meld,gemma-2-9b-it
433,bbh,DeepSeek-R1-0528-Qwen3-8B
433,finqa,Fin-R1
433,medqa,Qwen3-8B
434,mmlupro,gemma-2-9b-it
434,livecodebench,Llama-3.1-8B-Instruct
434,math500,NVIDIA-Nemotron-Nano-9B-v2
434,meld,Qwen2.5-Coder-7B-Instruct
434,bbh,DeepSeek-R1-0528-Qwen3-8B
434,finqa,Fin-R1
434,korbench,Llama-3.1-8B-UltraMedical
434,medqa,Qwen3-8B
435,mmlupro,gemma-2-9b-it
435,livecodebench,Llama-3.1-8B-UltraMedical
435,math500,NVIDIA-Nemotron-Nano-9B-v2
435,korbench,Llama-3.1-8B-Instruct
435,meld,Qwen2.5-Coder-7B-Instruct
435,finqa,Fin-R1
435,bbh,DeepSeek-R1-0528-Qwen3-8B
435,medqa,Qwen3-8B
436,mmlupro,gemma-2-9b-it
436,livecodebench,Llama-3.1-8B-UltraMedical
436,math500,DeepSeek-R1-0528-Qwen3-8B
436,bbh,NVIDIA-Nemotron-Nano-9B-v2
436,korbench,Llama-3.1-8B-Instruct
436,meld,Qwen2.5-Coder-7B-Instruct
436,finqa,Fin-R1
436,medqa,Qwen3-8B
437,mmlupro,gemma-2-9b-it
437,livecodebench,Llama-3.1-8B-UltraMedical
437,math500,NVIDIA-Nemotron-Nano-9B-v2
437,korbench,Llama-3.1-8B-Instruct
437,meld,Qwen2.5-Coder-7B-Instruct
437,finqa,Fin-R1
437,bbh,DeepSeek-R1-0528-Qwen3-8B
437,medqa,Qwen3-8B
438,mmlupro,gemma-2-9b-it
438,finqa,NVIDIA-Nemotron-Nano-9B-v2
438,math500,Qwen3-8B
438,korbench,Fin-R1
438,livecodebench,Llama-3.1-8B-UltraMedical
438,meld,Qwen2.5-Coder-7B-Instruct
438,bbh,DeepSeek-R1-0528-Qwen3-8B
438,medqa,Llama-3.1-8B-Instruct
439,mmlupro,gemma-2-9b-it
439,livecodebench,Llama-3.1-8B-UltraMedical
439,math500,DeepSeek-R1-0528-Qwen3-8B
439,bbh,NVIDIA-Nemotron-Nano-9B-v2
439,korbench,Llama-3.1-8B-Instruct
439,meld,Qwen2.5-Coder-7B-Instruct
439,finqa,Fin-R1
439,medqa,Qwen3-8B
440,mmlupro,gemma-2-9b-it
440,livecodebench,Llama-3.1-8B-UltraMedical
440,math500,NVIDIA-Nemotron-Nano-9B-v2
440,korbench,Llama-3.1-8B-Instruct
440,meld,Qwen2.5-Coder-7B-Instruct
440,finqa,Fin-R1
440,bbh,DeepSeek-R1-0528-Qwen3-8B
440,medqa,Qwen3-8B
441,mmlupro,Qwen2.5-Coder-7B-Instruct
441,livecodebench,Llama-3.1-8B-UltraMedical
441,meld,gemma-2-9b-it
441,math500,DeepSeek-R1-0528-Qwen3-8B
441,bbh,NVIDIA-Nemotron-Nano-9B-v2
441,korbench,Llama-3.1-8B-Instruct
441,finqa,Fin-R1
441,medqa,Qwen3-8B
442,mmlupro,gemma-2-9b-it
442,livecodebench,Llama-3.1-8B-UltraMedical
442,math500,DeepSeek-R1-0528-Qwen3-8B
442,bbh,NVIDIA-Nemotron-Nano-9B-v2
442,korbench,Llama-3.1-8B-Instruct
442,meld,Qwen2.5-Coder-7B-Instruct
442,finqa,Fin-R1
442,medqa,Qwen3-8B
443,mmlupro,gemma-2-9b-it
443,livecodebench,Llama-3.1-8B-UltraMedical
443,math500,DeepSeek-R1-0528-Qwen3-8B
443,bbh,NVIDIA-Nemotron-Nano-9B-v2
443,korbench,Llama-3.1-8B-Instruct
443,meld,Qwen2.5-Coder-7B-Instruct
443,finqa,Fin-R1
443,medqa,Qwen3-8B
444,meld,Fin-R1
444,mmlupro,gemma-2-9b-it
444,finqa,NVIDIA-Nemotron-Nano-9B-v2
444,livecodebench,Llama-3.1-8B-Instruct
444,bbh,Qwen3-8B
444,medqa,Llama-3.1-8B-UltraMedical
444,math500,DeepSeek-R1-0528-Qwen3-8B
444,korbench,Qwen2.5-Coder-7B-Instruct
445,mmlupro,gemma-2-9b-it
445,livecodebench,Llama-3.1-8B-UltraMedical
445,math500,DeepSeek-R1-0528-Qwen3-8B
445,bbh,NVIDIA-Nemotron-Nano-9B-v2
445,korbench,Llama-3.1-8B-Instruct
445,meld,Qwen2.5-Coder-7B-Instruct
445,finqa,Fin-R1
445,medqa,Qwen3-8B
446,mmlupro,gemma-2-9b-it
446,livecodebench,Llama-3.1-8B-Instruct
446,math500,NVIDIA-Nemotron-Nano-9B-v2
446,meld,Qwen2.5-Coder-7B-Instruct
446,bbh,DeepSeek-R1-0528-Qwen3-8B
446,finqa,Fin-R1
446,korbench,Llama-3.1-8B-UltraMedical
446,medqa,Qwen3-8B
447,mmlupro,gemma-2-9b-it
447,livecodebench,Llama-3.1-8B-UltraMedical
447,math500,NVIDIA-Nemotron-Nano-9B-v2
447,korbench,Llama-3.1-8B-Instruct
447,meld,Qwen2.5-Coder-7B-Instruct
447,finqa,Fin-R1
447,bbh,DeepSeek-R1-0528-Qwen3-8B
447,medqa,Qwen3-8B
448,mmlupro,gemma-2-9b-it
448,livecodebench,Llama-3.1-8B-UltraMedical
448,math500,NVIDIA-Nemotron-Nano-9B-v2
448,korbench,Llama-3.1-8B-Instruct
448,meld,Qwen2.5-Coder-7B-Instruct
448,finqa,Fin-R1
448,bbh,DeepSeek-R1-0528-Qwen3-8B
448,medqa,Qwen3-8B
449,mmlupro,gemma-2-9b-it
449,livecodebench,Llama-3.1-8B-UltraMedical
449,math500,DeepSeek-R1-0528-Qwen3-8B
449,bbh,NVIDIA-Nemotron-Nano-9B-v2
449,korbench,Llama-3.1-8B-Instruct
449,meld,Qwen2.5-Coder-7B-Instruct
449,finqa,Fin-R1
449,medqa,Qwen3-8B
450,mmlupro,Llama-3.1-8B-Instruct
450,korbench,Qwen2.5-Coder-7B-Instruct
450,livecodebench,Llama-3.1-8B-UltraMedical
450,math500,NVIDIA-Nemotron-Nano-9B-v2
450,meld,gemma-2-9b-it
450,bbh,DeepSeek-R1-0528-Qwen3-8B
450,finqa,Fin-R1
450,medqa,Qwen3-8B
451,mmlupro,gemma-2-9b-it
451,livecodebench,Llama-3.1-8B-UltraMedical
451,math500,DeepSeek-R1-0528-Qwen3-8B
451,bbh,NVIDIA-Nemotron-Nano-9B-v2
451,korbench,Llama-3.1-8B-Instruct
451,meld,Qwen2.5-Coder-7B-Instruct
451,finqa,Fin-R1
451,medqa,Qwen3-8B
452,mmlupro,gemma-2-9b-it
452,livecodebench,Llama-3.1-8B-UltraMedical
452,math500,NVIDIA-Nemotron-Nano-9B-v2
452,korbench,Llama-3.1-8B-Instruct
452,meld,Qwen2.5-Coder-7B-Instruct
452,finqa,Fin-R1
452,bbh,DeepSeek-R1-0528-Qwen3-8B
452,medqa,Qwen3-8B
453,mmlupro,gemma-2-9b-it
453,livecodebench,Llama-3.1-8B-UltraMedical
453,math500,NVIDIA-Nemotron-Nano-9B-v2
453,korbench,Llama-3.1-8B-Instruct
453,meld,Qwen2.5-Coder-7B-Instruct
453,finqa,Fin-R1
453,bbh,DeepSeek-R1-0528-Qwen3-8B
453,medqa,Qwen3-8B
454,mmlupro,Llama-3.1-8B-Instruct
454,medqa,DeepSeek-R1-0528-Qwen3-8B
454,math500,Qwen3-8B
454,livecodebench,Llama-3.1-8B-UltraMedical
454,meld,gemma-2-9b-it
454,bbh,NVIDIA-Nemotron-Nano-9B-v2
454,finqa,Fin-R1
454,korbench,Qwen2.5-Coder-7B-Instruct
455,medqa,NVIDIA-Nemotron-Nano-9B-v2
455,mmlupro,gemma-2-9b-it
455,math500,Qwen3-8B
455,livecodebench,Llama-3.1-8B-UltraMedical
455,korbench,Llama-3.1-8B-Instruct
455,meld,Qwen2.5-Coder-7B-Instruct
455,finqa,Fin-R1
455,bbh,DeepSeek-R1-0528-Qwen3-8B
456,mmlupro,Llama-3.1-8B-Instruct
456,korbench,Qwen2.5-Coder-7B-Instruct
456,livecodebench,Llama-3.1-8B-UltraMedical
456,math500,NVIDIA-Nemotron-Nano-9B-v2
456,meld,gemma-2-9b-it
456,bbh,DeepSeek-R1-0528-Qwen3-8B
456,finqa,Fin-R1
456,medqa,Qwen3-8B
457,mmlupro,gemma-2-9b-it
457,livecodebench,Llama-3.1-8B-UltraMedical
457,math500,DeepSeek-R1-0528-Qwen3-8B
457,bbh,NVIDIA-Nemotron-Nano-9B-v2
457,korbench,Llama-3.1-8B-Instruct
457,meld,Qwen2.5-Coder-7B-Instruct
457,finqa,Fin-R1
457,medqa,Qwen3-8B
458,medqa,NVIDIA-Nemotron-Nano-9B-v2
458,mmlupro,gemma-2-9b-it
458,math500,Qwen3-8B
458,livecodebench,Llama-3.1-8B-UltraMedical
458,korbench,Llama-3.1-8B-Instruct
458,meld,Qwen2.5-Coder-7B-Instruct
458,finqa,Fin-R1
458,bbh,DeepSeek-R1-0528-Qwen3-8B
459,mmlupro,gemma-2-9b-it
459,livecodebench,Llama-3.1-8B-UltraMedical
459,math500,DeepSeek-R1-0528-Qwen3-8B
459,bbh,NVIDIA-Nemotron-Nano-9B-v2
459,korbench,Llama-3.1-8B-Instruct
459,meld,Qwen2.5-Coder-7B-Instruct
459,finqa,Fin-R1
459,medqa,Qwen3-8B
460,mmlupro,gemma-2-9b-it
460,livecodebench,Llama-3.1-8B-UltraMedical
460,math500,NVIDIA-Nemotron-Nano-9B-v2
460,korbench,Llama-3.1-8B-Instruct
460,meld,Qwen2.5-Coder-7B-Instruct
460,finqa,Fin-R1
460,bbh,DeepSeek-R1-0528-Qwen3-8B
460,medqa,Qwen3-8B
461,mmlupro,Llama-3.1-8B-Instruct
461,medqa,Qwen3-8B
461,livecodebench,Llama-3.1-8B-UltraMedical
461,meld,gemma-2-9b-it
461,math500,DeepSeek-R1-0528-Qwen3-8B
461,bbh,NVIDIA-Nemotron-Nano-9B-v2
461,finqa,Fin-R1
461,korbench,Qwen2.5-Coder-7B-Instruct
462,mmlupro,gemma-2-9b-it
462,livecodebench,Llama-3.1-8B-UltraMedical
462,math500,DeepSeek-R1-0528-Qwen3-8B
462,bbh,NVIDIA-Nemotron-Nano-9B-v2
462,korbench,Llama-3.1-8B-Instruct
462,meld,Qwen2.5-Coder-7B-Instruct
462,finqa,Fin-R1
462,medqa,Qwen3-8B
463,mmlupro,Llama-3.1-8B-Instruct
463,korbench,Qwen2.5-Coder-7B-Instruct
463,livecodebench,Llama-3.1-8B-UltraMedical
463,math500,NVIDIA-Nemotron-Nano-9B-v2
463,meld,gemma-2-9b-it
463,bbh,DeepSeek-R1-0528-Qwen3-8B
463,finqa,Fin-R1
463,medqa,Qwen3-8B
464,mmlupro,gemma-2-9b-it
464,livecodebench,Llama-3.1-8B-UltraMedical
464,math500,NVIDIA-Nemotron-Nano-9B-v2
464,korbench,Llama-3.1-8B-Instruct
464,meld,Qwen2.5-Coder-7B-Instruct
464,finqa,Fin-R1
464,bbh,DeepSeek-R1-0528-Qwen3-8B
464,medqa,Qwen3-8B
465,mmlupro,gemma-2-9b-it
465,livecodebench,Llama-3.1-8B-UltraMedical
465,math500,DeepSeek-R1-0528-Qwen3-8B
465,bbh,NVIDIA-Nemotron-Nano-9B-v2
465,korbench,Llama-3.1-8B-Instruct
465,meld,Qwen2.5-Coder-7B-Instruct
465,finqa,Fin-R1
465,medqa,Qwen3-8B
466,mmlupro,gemma-2-9b-it
466,livecodebench,Llama-3.1-8B-UltraMedical
466,math500,NVIDIA-Nemotron-Nano-9B-v2
466,korbench,Llama-3.1-8B-Instruct
466,meld,Qwen2.5-Coder-7B-Instruct
466,finqa,Fin-R1
466,bbh,DeepSeek-R1-0528-Qwen3-8B
466,medqa,Qwen3-8B
467,mmlupro,gemma-2-9b-it
467,livecodebench,Llama-3.1-8B-UltraMedical
467,math500,DeepSeek-R1-0528-Qwen3-8B
467,bbh,NVIDIA-Nemotron-Nano-9B-v2
467,korbench,Llama-3.1-8B-Instruct
467,meld,Qwen2.5-Coder-7B-Instruct
467,finqa,Fin-R1
467,medqa,Qwen3-8B
468,mmlupro,gemma-2-9b-it
468,livecodebench,Llama-3.1-8B-UltraMedical
468,math500,DeepSeek-R1-0528-Qwen3-8B
468,bbh,NVIDIA-Nemotron-Nano-9B-v2
468,korbench,Llama-3.1-8B-Instruct
468,meld,Qwen2.5-Coder-7B-Instruct
468,finqa,Fin-R1
468,medqa,Qwen3-8B
469,mmlupro,Qwen2.5-Coder-7B-Instruct
469,livecodebench,Llama-3.1-8B-UltraMedical
469,math500,NVIDIA-Nemotron-Nano-9B-v2
469,meld,gemma-2-9b-it
469,korbench,Llama-3.1-8B-Instruct
469,bbh,DeepSeek-R1-0528-Qwen3-8B
469,finqa,Fin-R1
469,medqa,Qwen3-8B
470,mmlupro,Llama-3.1-8B-Instruct
470,korbench,Qwen2.5-Coder-7B-Instruct
470,livecodebench,Llama-3.1-8B-UltraMedical
470,math500,NVIDIA-Nemotron-Nano-9B-v2
470,meld,gemma-2-9b-it
470,bbh,DeepSeek-R1-0528-Qwen3-8B
470,finqa,Fin-R1
470,medqa,Qwen3-8B
471,mmlupro,gemma-2-9b-it
471,livecodebench,Llama-3.1-8B-UltraMedical
471,math500,DeepSeek-R1-0528-Qwen3-8B
471,bbh,NVIDIA-Nemotron-Nano-9B-v2
471,korbench,Llama-3.1-8B-Instruct
471,meld,Qwen2.5-Coder-7B-Instruct
471,finqa,Fin-R1
471,medqa,Qwen3-8B
472,mmlupro,Qwen2.5-Coder-7B-Instruct
472,livecodebench,Llama-3.1-8B-UltraMedical
472,meld,gemma-2-9b-it
472,math500,DeepSeek-R1-0528-Qwen3-8B
472,bbh,NVIDIA-Nemotron-Nano-9B-v2
472,korbench,Llama-3.1-8B-Instruct
472,finqa,Fin-R1
472,medqa,Qwen3-8B
473,mmlupro,gemma-2-9b-it
473,livecodebench,Llama-3.1-8B-UltraMedical
473,math500,DeepSeek-R1-0528-Qwen3-8B
473,bbh,NVIDIA-Nemotron-Nano-9B-v2
473,korbench,Llama-3.1-8B-Instruct
473,meld,Qwen2.5-Coder-7B-Instruct
473,finqa,Fin-R1
473,medqa,Qwen3-8B
474,mmlupro,Qwen2.5-Coder-7B-Instruct
474,livecodebench,Llama-3.1-8B-UltraMedical
474,meld,gemma-2-9b-it
474,math500,DeepSeek-R1-0528-Qwen3-8B
474,bbh,NVIDIA-Nemotron-Nano-9B-v2
474,korbench,Llama-3.1-8B-Instruct
474,finqa,Fin-R1
474,medqa,Qwen3-8B
475,mmlupro,gemma-2-9b-it
475,livecodebench,Llama-3.1-8B-UltraMedical
475,math500,NVIDIA-Nemotron-Nano-9B-v2
475,korbench,Llama-3.1-8B-Instruct
475,meld,Qwen2.5-Coder-7B-Instruct
475,finqa,Fin-R1
475,bbh,DeepSeek-R1-0528-Qwen3-8B
475,medqa,Qwen3-8B
476,mmlupro,gemma-2-9b-it
476,livecodebench,Llama-3.1-8B-UltraMedical
476,math500,DeepSeek-R1-0528-Qwen3-8B
476,bbh,NVIDIA-Nemotron-Nano-9B-v2
